basin,nse,pearsonr,kge
1050013070,0.18476992845535278,0.7628219816888623,0.4852239316264101
1050013950,0.16109532117843628,0.7007405485736011,0.17178597674448803
1050014220,0.422377347946167,0.6629599757227258,0.4549370546669558
1050014490,0.3235539197921753,0.5971031879986078,0.28317984866386436
1050014920,0.18876582384109497,0.629148906291485,-11.4828370184841
1050016760,-0.15422356128692627,0.7098444390526375,-0.23399553763185588
1050017350,0.03765827417373657,0.31275472963041623,-1.3811267593361936
1050030450,0.2657408118247986,0.6556221965656528,0.17303907126496498
1050792830,-10.715754508972168,-0.9848882522101148,-1.1536594334745551
1050792840,-0.4557185173034668,0.48092994584722204,-0.006543444541984966
1051315930,-2.0714962482452393,0.6165444456387271,-0.15629435350220744
1051552590,-0.15188074111938477,0.7886586767278461,-0.04219859879746157
1051608860,0.28551435470581055,0.552336711750848,0.2612288853238819
1051616230,0.49261474609375,0.7770284386799613,0.3634415389327528
1051623250,0.25733327865600586,0.5510432602918937,0.30131113936886456
1051628760,0.27938312292099,0.5652129366971596,0.20808359796177167
1051629430,-0.3606531620025635,0.29221060695012985,0.2820532735043625
1060013070,0.10210871696472168,0.7409143253718433,0.4888500111351197
1060013200,0.47433656454086304,0.7898017637967963,0.3220254642176905
1060013820,-0.22823643684387207,0.5026694440321658,0.05612955181735535
1060013950,0.13515955209732056,0.6955106641419193,0.19543057226526206
1060016760,-0.534296989440918,0.7184320243010694,-0.6467425399912912
1060017350,0.03934067487716675,0.3126229202276986,-1.3554161504390065
1060023660,0.4683685898780823,0.7158001816877364,0.6020146877134915
1060030310,0.07922083139419556,0.46779847311014233,-0.16572329602101998
1060792830,-8.082209587097168,-0.986658100192524,-1.1144022967590859
1060807450,0.678492933511734,0.8991058084023718,0.563767100239804
1061552590,-0.08274686336517334,0.7918486011364949,0.041519132329885244
1061561940,0.04140901565551758,0.2677943461534362,-2.540629771677078
1061574230,0.22242319583892822,0.5878459437494499,0.5493903167303016
1061586850,0.34450048208236694,0.6103157985239502,0.2935018785557755
1061586860,0.4455910921096802,0.6800506529831372,0.4438213384096128
1061608860,0.2854599952697754,0.5520399471671686,0.26159037246729444
1061609680,0.14400947093963623,0.6112514355257151,-0.11324933123487835
