basin,nse,pearsonr,kge
7050013170,0.6615895926952362,0.8869565312643974,0.48989703095759174
7050014040,0.9341400861740112,0.9701873407224304,0.8816716140192016
7050039160,0.5528022646903992,0.7886568170518272,0.781593417722483
7050039620,0.561937153339386,0.7776818648740649,0.7525217668432154
7050041050,0.6432775259017944,0.8033177297252113,0.7320228798099759
7050041400,0.8836229518055916,0.9408461802891661,0.9097093052920349
7050042310,0.5455218851566315,0.7947282035245788,0.7351486331123225
7050042740,0.0026888251304626465,0.6934453669553833,-0.6454701292884026
7050043500,0.32551515102386475,0.686275199792991,0.531721945557942
7050043640,0.5908792912960052,0.7947807073957254,0.6374782964828096
7050045890,0.45376157760620117,0.7467962179176029,0.6696436063461736
7050046600,-0.7362987995147705,0.5073306645593909,-0.027375327726421483
7050047970,0.3676966428756714,0.6647302877280847,0.4937834865449108
7050048860,-1.0311241149902344,0.5847147008526686,0.1343842807161273
7050305410,0.5602556467056274,0.7879091495829453,0.7044140795593192
7050329370,0.6631220877170563,0.8392896430879988,0.7319089461120595
7050332670,-0.7276637554168701,0.25545103960175003,0.1191771730702812
7050332680,0.7013278007507324,0.8946647084970223,0.6785887803002258
7050334790,0.6005086898803711,0.8169693923095487,0.6940707186742734
7050388580,0.8795099183917046,0.9560610704648717,0.7640409751145268
7050394680,0.7592983692884445,0.91691591677256,0.674608176409723
7050395340,0.419558048248291,0.7354385854368869,0.7238110046736237
7050415980,0.6869796812534332,0.8605048184493108,0.6707003541517558
7050419360,-1.2583198547363281,0.5894101254260753,-3.737072711519585
7050439780,0.5380486249923706,0.7636626178374188,0.7622007164624607
7050445150,0.5467333495616913,0.7596135776864512,0.7484026515403583
7050466540,-0.10769045352935791,0.5059191202313964,0.32927686175966164
7050508340,0.7123488485813141,0.8604979164281754,0.6716712076494616
7050512060,0.7317202389240265,0.8620051964920888,0.8285055032204696
7050514640,0.25431931018829346,0.621655227277331,0.4811767482718641
7050527230,0.29719114303588867,0.7137198480826623,0.5289397958288549
7050531210,0.7594122290611267,0.8828664652011757,0.8571679345000741
7050538950,0.11783367395401001,0.537483371045911,0.48779724942210645
7050539540,0.7347772121429443,0.8695428686945001,0.8130657166949903
7050562140,0.5028114318847656,0.7531338895460873,0.47896398252354944
7050566040,0.44563978910446167,0.7500843680516889,0.7325822823219392
7050574760,0.7649579346179962,0.8812642676753534,0.762778141468482
7050585120,0.7515393942594528,0.8937694625700402,0.7035837734179118
7050594240,0.5298873484134674,0.7584863314900414,0.7550374020057352
7050608130,0.6563553810119629,0.8343408928468771,0.7440862703357457
7050610850,0.3298550248146057,0.6911692755993324,0.5222875387585617
7050632220,0.5657738745212555,0.8013895292268716,0.45449849835231715
7050642090,0.37209486961364746,0.6606974370451542,0.6499547217327748
7050649900,-0.018326282501220703,0.30982032058907283,0.04057327895038765
7050674630,-0.04158961772918701,0.5939718293589734,-0.18027621011037853
7050675410,0.8407029062509537,0.9457846745428522,0.6267022652080991
7050682360,0.3113440275192261,0.6567015513222376,0.6228419757316345
7050696340,-0.17007815837860107,0.33058952085490845,-0.5217868603174436
7050702460,0.7957035154104233,0.9023261579365872,0.8807252069888891
7050730500,-0.09781050682067871,0.3577002449607723,-0.21666282552420335
7050737080,-0.17297494411468506,0.4299022856845923,0.418717013816729
7050739170,0.43385374546051025,0.6693084243980048,0.5976970714650414
7050747570,0.3365898132324219,0.631660356240923,0.366036645225713
7060013170,0.6625312268733978,0.8873762798351919,0.4909896493580528
7060014040,0.9334945827722549,0.9703571596159072,0.8760125998228748
7060015900,0.41379910707473755,0.700988833954451,0.6803323342340124
7060016000,0.6312688589096069,0.8243008077463458,0.7742333384607789
7060016090,0.2883089780807495,0.6885908461350507,0.6481533136607619
7060020500,0.6941041350364685,0.842788535357798,0.7827292417799038
7060039160,0.5555826425552368,0.7887805015448822,0.7821195524502647
7060039620,0.5572617053985596,0.7742862002468089,0.7648865300725776
7060041650,0.7073700129985809,0.8725747551693795,0.7425484646431361
7060041900,0.7213724255561829,0.8730633034376978,0.8451397013220757
7060041920,0.6391175389289856,0.8358435246868976,0.8124739102849945
7060042310,0.5483493506908417,0.7963872688067477,0.7358744943475649
7060042740,-0.026010990142822266,0.6957358064494776,-0.6840963302318563
7060043500,0.3263700604438782,0.6871448731523544,0.5340243605359041
7060045410,0.014514744281768799,0.7097501143251357,0.33440282200874427
7060046130,0.33478909730911255,0.654480241430537,0.4221042942479074
7060046390,0.14439541101455688,0.5075539277048198,0.4440602757891722
7060046600,-0.7312653064727783,0.508186841202735,-0.028771975633424818
7060046870,0.4721304178237915,0.7063811056401856,0.6531281110014615
7060306430,-1.0855960845947266,0.4387582973690693,-0.8872786682342473
7060317870,0.6100922226905823,0.7893118895900427,0.7249846105242597
7060329370,0.660825788974762,0.8410514677861891,0.7049657756652095
7060330450,0.36323803663253784,0.7150647810884727,0.2271418075679793
7060330710,0.7965255677700043,0.907432588027653,0.7275790514129199
7060334790,0.6066605746746063,0.8171268630826816,0.7047098541219472
7060342130,0.3494921922683716,0.7670682860443874,0.6447420953825531
7060343660,0.5641950368881226,0.7967584709486548,0.7817244345935798
7060345990,0.6456135511398315,0.8358764803774734,0.6731903048717923
7060346150,0.4225590229034424,0.790170653430478,0.22044080996291027
7060348000,0.3663836717605591,0.7240449869360538,0.6863972256595421
7060355150,0.6471031904220581,0.8229770712708427,0.8215616301254872
7060356500,0.6292240917682648,0.8341739540975905,0.7892851470953512
7060356710,0.5286505222320557,0.7733573475776948,0.7330963201570833
7060360890,0.7448319792747498,0.8741919129240534,0.8461805003932472
7060361120,0.8167493641376495,0.9136318013702818,0.8878474338913951
7060362660,-0.7102967500686646,0.5909993843397617,0.5164984344728873
7060363050,0.6570365726947784,0.8225438562595243,0.7477003221994772
7060372710,0.6472011208534241,0.8250843502006029,0.7447440764159305
7060372880,0.5501060485839844,0.7494612082550833,0.6316487262635277
7060373260,0.4971780776977539,0.8127279064102501,0.6116250117614741
7060377730,0.5383419096469879,0.7838986277194735,0.5888188867044521
7060380010,0.8202717751264572,0.9122059887550275,0.806524502911212
7060382460,0.7174387574195862,0.8957022883679748,0.7513644113390239
7060386560,0.588007003068924,0.7855405904646511,0.7810666499345356
